point_id  x_coordinate  y_coordinate height
10024707    53827.4511   554690.1194 106.4928
10024708    48133.1450   692047.3127 273.1507
10024709   -31897.8553   256309.0921 -32.0313
10024710   -15482.0637   348080.3396 247.2965
10024711   -65789.9317   435930.4793  -5.1472
10024712   147820.5707   675976.0476 255.6946
10024713    94910.4168   822154.4571 457.7467
10024714   313105.2271   527419.3585 243.9152
10024715    43924.8841   327027.9234 -67.5571
10024716   297118.0987   749501.7613   1.0574
10024717    51659.9806   251338.1074 449.6344
10024718   274715.5924   454555.1702 100.2503
10024719   -61550.4692   436211.0302 378.4505
10024720   197749.7406   386617.3781 272.5826
10024721    -6189.7300   428397.8619 -54.2512
10024722   167121.4088   767720.8665  48.0507
10024723   138525.2610   331457.3841 282.4855
10024724   148444.0820   414902.0973  46.6603
10024725   -25078.6238   411848.1496 -48.2198
10024726   209295.9835   264436.6141 302.5993
10024727   126795.6039   321140.2111 210.6704
10024728    84531.2413   373737.8353 378.2496
10024729   -27659.3027   464598.9695 302.9314
10024730   184613.5036   780027.9952 187.7793
10024731   201341.7662   456711.2488 257.8095
10024732   284715.5438   649475.6508  84.6955
10024733   128269.8313   294597.8441 337.2053
10024734   263415.5622   562401.4436 -48.6158
10024735   -34395.3575   338305.0108 143.0888
10024736   -63206.8093   323123.0140 220.8304
10024737   -49043.0867   752636.9573 414.5268
10024738   248223.8982   432416.6942 275.0352
10024739    67922.6076   277633.4547 117.8605
10024740    85329.8950   496079.2640 134.4443
10024741   341957.7470   234164.9052 291.0368
10024742    94416.7505   306527.0126 231.5526
10024743    24871.0670   435188.2872 -20.8084
10024744    30124.8465   691182.1574  61.7164
10024745   299695.8143   303826.0584 369.4226
10024746    44426.2463   266328.5640 -27.1744
10024747   238637.7478   797975.6606 347.0104
10024748   155122.6113   515988.5127 238.0302
10024749    80407.4547   390253.5356   0.6874
10024750    -8480.5303   740943.9728 328.5554
10024751    74972.0258   340218.0505 173.5039
10024752    78479.3028   538362.4559 -60.9628
10024753   166042.7235   581602.8802 117.9155
10024754   -35717.8018   766127.3934 -10.5631
10024755   -34826.9578   681985.3693 140.9158
10024756   -16118.1053   818502.0353 124.2546
10024757   203504.2503   692942.8162 394.2564
10024758   242015.7358   494070.8398 418.3953
10024759   113664.2917   316469.4278 185.2978
10024760    96519.9404   500368.6300 -72.8546
10024761   200071.0844   388766.8287 257.0293
10024762   311593.9218   826675.3315 254.9225
10024763    16775.4994   275463.3348 -80.5467
10024764   181469.6704   659274.5216 344.7702
10024765   241411.9523   699021.8514 367.5293
10024766   138649.5171   507688.7754 292.2032
10024767   212524.4484   486852.6721  46.3664
10024768   113225.6104   604210.3725 143.3368
10024769   111447.0133   359129.0234 166.1281
10024770    75985.1878   423347.6905 281.5207
10024771   246367.5017   529651.2515 -32.3622
10024772   150585.5995   825321.9189 102.1437
10024773   -42193.5224   670928.0841 -67.9208
10024774    17099.4864   750822.3246 363.7844
10024775   289401.6419   385086.0360  58.8606
10024776   336330.6482   367165.0166 156.0895
10024777    87711.2995   333404.7598 -61.0464
10024778   321141.6271   337455.6638 309.7534
10024779   228642.3462   677611.0840 281.7953
10024780   268648.8260   441889.0202 310.2903
10024781    33306.9463   542980.5444  56.3315
10024782   254007.5548   298099.8765 179.1693
10024783   164702.2484   571524.3597 174.9586
10024784   115491.0874   622711.8022  60.1983
10024785    25319.0911   817102.1097 391.9681
10024786   129780.5485   574852.3921  24.4506
10024787   200404.4504   783417.5775 205.8390
10024788   125988.5573   401666.0522 107.9495
10024789   296007.4772   635315.6637  11.3092
10024790   123978.1971   608359.9009 392.4440
10024791   223473.5100   485482.7481 -84.2134
10024792   -52540.4109   895077.5454  98.0880
10024793   -20860.5539   812936.4759 108.5670
10024794   -58345.4157   263772.6580 212.6096
10024795   313549.5705   676723.5447 -65.5397
10024796   -32291.3124   445325.5057 226.4190
10024797   161197.9532   244630.2873 -85.3423
10024798   111972.3834   644767.1181 265.3559
10024799    46896.6859   371530.1672 174.6860
10024800   155244.5543   225760.0600  55.2364
10024801     7003.8584   640392.8394 389.5048
10024802   -40440.5382   735395.7047 -70.2631
10024803   286482.6928   873351.5519 189.3581
10024804   272421.3291   328275.7216 293.1069
10024805   174552.4300   395085.3894 166.9643
10024806    30785.6042   306650.0412 388.8013
10024807    93261.7237   871799.6916  93.0015
10024808   318118.0416   442874.9770 377.7734
10024809   -43633.1387   548833.1996 -11.4737
10024810   -62406.1346   641368.7379 165.8936
10024811   107209.0745   324668.4649 195.0835
10024812   228843.6885   627985.9522 213.6180
10024813   -27470.2628   266082.7736  47.6809
10024814   286526.7173   453969.6298 397.9113
10024815   218004.6207   551957.8122 131.0855
10024816   129859.6315   874443.1734 426.5764
10024817   -67749.3923   573701.2774  47.3278
10024818    31386.1886   564748.4137 250.3250
10024819   281095.1403   386723.5113 380.2422
10024820   -84320.9002   263037.8672 216.3696
10024821   184796.3891   596564.4138 293.0275
10024822   -34063.5828   815595.1855 344.0817
10024823   249796.0441   237707.1751 257.0114
10024824   -50733.4752   692886.1079  57.2896
10024825   279891.3491   251553.6928 -66.7221
10024826    98719.1926   762327.4023  -3.8734
10024827   -60845.9488   675548.7160 149.3038
10024828   -66870.4674   652701.4490 -52.0686
10024829   324084.2301   237509.3897 -30.1694
10024830   319947.8530   828405.9084 216.7718
10024831   204686.8324   804609.5728 423.7223
10024832   210249.3349   644154.0796  62.8089
10024833   261082.0407   306730.0434 214.7078
10024834   138140.7859   526490.2951 445.5738
10024835   -47935.3530   397039.1331 350.8823
10024836   249831.7768   499770.1394 352.8563
10024837   -15312.6127   263421.9473 201.3102
10024838   292414.5838   325868.7400  -4.1826
10024839   218833.6854   544491.5156 216.2176
10024840   114732.6366   580057.6585 248.2033
10024841   142875.4697   311774.7085 431.4212
10024842    25717.6473   663605.6112 375.3171
10024843   243537.1724   350947.4616  94.4246
10024844    41797.0082   892048.3022 441.8288
10024845   -23993.4073   387918.9402 -88.4508
10024846    -2150.2421   792089.5564 311.5830
10024847   173120.3064   702589.8560 408.4724
10024848   238960.5376   478566.6118 203.5876
10024849   -69768.8979   500633.8722 -89.9646
10024850   110674.8929   383666.7475 336.3890
10024851   -51353.7798   628592.2706 -12.4730
10024852   305162.1983   315373.8854 168.9063
10024853   116421.0051   580876.3688  12.4827
10024854   164055.6889   327272.3269 308.3949
10024855   107623.1859   829447.1711 -74.5746
10024856     7276.4844   573951.2145 377.9239
10024857    92806.7643   814700.3912 273.8374
10024858      115.3497   703544.3124 -20.5397
10024859   199744.2409   786182.7372 -84.1453
10024860    78880.6314   456759.9738 346.0977
10024861   253374.9947   461088.1624 449.4615
10024862    68357.9034   853681.8340  55.5323
10024863   300895.9908   745910.2995 -36.5159
10024864    39362.3705   624134.2312 452.9363
10024865   260800.6201   665742.5283  51.7208
10024866    75983.6024   760069.7805 340.5302
10024867    36675.5829   494902.1025 127.5230
10024868   265207.6242   362806.0562 330.1048
10024869   123564.3461   852935.6571 217.9174
10024870     1530.8002   662072.2021 126.3031
10024871    75871.8018   518865.8601 150.4487
10024872   176848.6861   856517.1991  26.2788
10024873   243663.0628   834454.4868  39.0181
10024874   318662.7704   334008.0037 354.0879
10024875   115335.9302   656847.4760 231.1215
10024876   207554.7175   829828.1809 193.2250
10024877   270097.5631   571066.5961  24.6355
10024878   272588.1066   234137.6103 442.3569
10024879    51855.5461   863420.7504 222.7738
10024880   286955.7427   727100.0370 302.6110
10024881    54461.3870   367169.4861  22.3970
10024882   124623.1631   751527.6750 269.4704
10024883   245987.7774   438028.3440 108.5690
10024884   118192.5481   780241.9059  77.3135
10024885   153120.1306   816843.6233  89.0317
10024886   272290.7282   404986.7217 -21.4639
10024887   111052.9412   492541.8704 -49.7733
10024888   292996.4189   668613.0529 450.2007
10024889   270670.9011   457873.6071  -0.6551
10024890    65839.1657   428932.0476 333.9637
10024891    53070.9132   235595.3379 175.0643
10024892   312320.9854   688602.6407 328.7537
10024893   306308.8415   689090.9790 308.0077
10024894   -34079.2690   257074.9203 365.5594
10024895   204796.7972   455677.4177 -82.1410
10024896   303025.2240   860073.8827 218.5764
10024897     3656.4791   609214.4938 452.9305
10024898   311006.1530   410653.2652 355.6651
10024899   305924.5565   688040.0686 377.9735
10024900   -10109.7967   592868.9119  85.9239
10024901    57114.1467   423210.4781 304.3553
10024902   109818.2269   596922.7836  -2.1387
10024903   -16562.1687   466898.9058  17.5579
10024904   119741.9984   504316.1049 -71.5389
10024905   -52831.7927   734371.0434 202.8453
10024906   -38802.0665   295544.4291  96.9059
10024907   327261.9426   243231.8111 -58.7557
10024908   -29257.9822   882900.6335  52.2405
10024909   -14523.0483   818500.7667 229.3527
10024910   224910.9836   430528.4891 322.7186
10024911    57231.5856   331950.0235 101.7739
10024912   -61484.3762   766209.7732 322.2228
10024913   298534.1463   235926.3186 230.9751
10024914   302865.6519   510852.9116 -17.2913
10024915    -9075.8558   675284.9357 -12.5495
10024916   -58727.3862   789186.6643 419.3491
10024917    72787.1581   697826.4196 351.7867
10024918   264904.8030   323281.5707 -17.1135
10024919    42721.1359   798213.4636 294.7238
10024920   -33482.4978   763318.2014 301.3971
10024921   271352.7434   470695.0881 379.3400
10024922      994.2279   678788.5547 -78.0746
10024923    40652.1072   307359.3039 116.2530
10024924   164753.2845   733186.9970 302.2893
10024925   273841.1419   309412.5539  45.7745
10024926    81427.9329   592498.7921 116.0515
10024927   278366.2921   542483.5951 238.7104
10024928   113601.0253   521543.2219 298.2076
10024929   -24522.4981   484509.3231 -22.7952
10024930    28182.6983   653829.3306 -87.3376
10024931   303521.4274   488329.1359 232.1644
10024932   -42971.6345   529832.8260 343.4435
10024933    92887.7705   736887.0135 -42.6643
10024934   233968.5416   651195.3089 261.3647
10024935   193492.9407   610626.6924 198.8525
10024936   118492.3156   703046.5938 370.4473
10024937   225622.6731   700391.9277 459.6043
10024938   -40514.7566   436393.2030 376.0695
10024939   102546.8415   569875.4276 432.3930
10024940   -69368.1702   297907.0387 277.9157
10024941   -76020.0335   450377.1067 434.0385
10024942   190913.3463   632573.4691 157.3081
10024943   -28150.8854   666706.1625  93.3299
10024944   177276.7617   725904.2960 115.6713
10024945   105163.4519   406665.7606 413.6790
10024946   322656.3975   241290.5856  -4.9282
10024947   121528.6345   860923.1189 -69.6084
10024948    98057.6822   606985.7421  56.1117
10024949     5377.6604   266165.0737 116.1731
10024950   150108.1474   434721.7373  26.4021
10024951   173200.8825   369364.1894  -1.5012
10024952   318940.7593   470543.6838  44.5091
10024953   254418.9688   610819.0318  30.6735
10024954   153180.0664   557950.4568 296.4705
10024955   -37808.4703   819563.1223  15.3137
10024956   -54989.0714   707718.5194 399.8186
10024957   -51659.0850   303679.2430 113.3107
10024958   177573.0551   485346.3856  77.1875
10024959   156372.5380   793192.7815  16.5789
10024960   121923.8241   756120.4109 201.9137
10024961   -56133.6301   538933.7362  49.1944
10024962   201905.2726   674136.8033 364.2401
10024963   178386.6228   756559.2087 260.1141
10024964    30725.6767   470874.8416 191.1448
10024965    14542.4490   394811.5763 277.4808
10024966     1374.0291   709602.4952 350.7272
10024967   133558.4780   525291.9303 436.7730
10024968   308718.4061   596330.0892 378.7259
10024969    89134.5540   657349.1999 329.1336
10024970    11181.0725   303762.8770 164.5720
10024971    16599.7269   782494.6715 276.7495
10024972    42542.6945   254578.9117 -84.6607
10024973   287724.4977   359569.9464 434.0930
10024974   225397.8049   640190.8609  74.8217
10024975   273565.7463   809038.2902 -64.5746
10024976   292002.5910   606304.6490 278.8623
10024977   279147.1484   308003.2733 406.0707
10024978   232040.5753   535984.3745 -11.6458
10024979   170519.1799   586918.9705 258.2730
10024980   125880.4430   869802.2330 445.8125
10024981   292777.2042   280123.7458 135.8404
10024982   248735.0830   773494.4224 149.3649
10024983    36128.8434   337119.9521 223.5042
10024984   201344.3362   564045.6351 151.0248
10024985   212843.2291   567531.8194  88.9325
10024986   218188.1527   745570.1465  16.9759
10024987   -37944.1651   355275.5204 -35.3659
10024988   196563.9405   630302.7704   5.6900
10024989      853.3161   472878.3205  21.6213
10024990   106127.9036   329631.8899 -32.1556
10024991    -3417.8068   412215.4739 173.6937
10024992   153204.9924   586633.7430  73.6798
10024993   240948.8990   524400.3617 113.5217
10024994   -56047.4774   311909.7133  67.7306
10024995   187932.3243   388887.6833 100.2633
10024996   325160.5856   517412.8297 344.9013
10024997    35235.1986   425818.6595 313.7358
10024998    10338.0013   484522.6825  33.1933
10024999   161558.4260   791885.1267 242.1528
10025000    57833.8756   353472.5539 -24.6814
10025001    75021.2135   842991.2362 445.8001
10025002    73474.3185   874554.3453 148.7486
10025003   161515.0816   732942.7970 393.7178
10025004   267454.6954   449122.2060 259.0658
10025005   293281.3398   720278.6568 246.5039
10025006   200482.3010   759192.8771 164.7259
10025007   118322.0392   302774.9133 284.7379
10025008   227611.7410   879799.3876  70.8326
10025009    39742.6392   482977.9587 454.7753
10025010   179962.1117   530486.1118  81.2082
10025011   146025.8640   275793.2839 274.5798
10025012    58519.0677   821869.4382 455.6096
10025013   153043.4346   601529.9614 139.6818
10025014    45933.7567   698907.5630 126.4687
10025015     9581.7011   832710.2980 -41.4350
10025016   290720.3737   392798.5155 396.8811
10025017   267871.8559   433620.1770  58.3450
10025018   230414.0946   683660.3450 401.2685
10025019   115162.8716   253198.6964 288.6993
10025020   251705.3411   792247.4662 252.9365
10025021    16077.6744   798409.4352 153.7201
10025022   135919.1946   628340.3524 354.6720
10025023   -47205.2312   853928.8305 161.2230
10025024   213436.3299   566284.6157  -5.6669
10025025   322544.7976   374246.8236 359.6446
10025026   162662.2100   571788.8159   2.6894
10025027   234151.8767   431849.5173   6.2829
10025028   333086.8761   344825.0916 -69.2224
10025029    57915.7761   586916.8041 437.5499
10025030   109271.9039   304933.6204  37.9710
10025031   258977.8646   816736.9318 182.3609
10025032   213682.9103   485540.5849 198.5032
10025033   127627.7885   505308.0513  -7.7801
10025034   -33986.7801   375639.4180 282.3889
10025035    42607.0481   810665.2004  29.3830
10025036   228819.0596   580845.3863  18.1226
10025037   303728.6839   438974.2910 -79.3084
10025038    61786.9197   418780.6437 -60.8045
10025039    42732.2019   608735.7127  88.0183
10025040   312593.1418   228852.5592 358.1389
10025041   -28697.3763   739437.7972 257.5867
10025042   163586.4107   412805.7214 201.8073
10025043    51848.5455   639573.8606 414.8643
10025044    86619.6406   761379.7591 194.5220
10025045   255509.3205   318966.9123 425.1566
10025046    66550.7688   863472.5417 310.3275
10025047   294831.6734   382568.2251 267.2143
10025048   224495.7600   821446.1640  21.1047
10025049   182438.2759   661335.9688 127.4559
10025050    94599.5590   404057.2690  56.2288
10025051   148455.0927   439944.0539 407.4027
10025052   326254.2868   458830.6896 -57.3544
10025053   306639.5171   695203.9959 221.6848
10025054   -23266.7670   888394.6701   1.6716
10025055   137425.7460   579624.4087 305.2609
10025056   278214.0105   446729.9315 302.7501
10025057     4653.9719   887503.8496  34.5366
10025058    17546.0417   854272.9949 386.2745
10025059   231295.8999   420101.5509 342.0455
10025060   160986.6142   652916.0253 247.7368
10025061   -20210.8238   348220.3639  10.4606
10025062    35787.3413   317294.7766  29.3912
10025063   149772.5520   437878.3976 259.5053
10025064   232529.1440   799587.5908 262.0150
10025065   120847.3916   362133.2312 336.8229
10025066   -34651.5879   746400.4995 427.5717
10025067   -69489.8558   406797.8566 143.1788
10025068   117751.7520   665471.9415 405.0721
10025069   171284.7948   262920.9137   7.4205
10025070   264977.7125   306683.0622 -29.2174
10025071   321694.3325   645127.3181 366.5904
10025072   -30291.3601   418065.0669 -26.0565
10025073   316242.6538   453700.0166 275.6815
10025074   234842.7896   455927.4319 -82.8742
10025075   322618.0141   617917.5817  76.9218
10025076    -2557.3702   671009.4800  66.8554
10025077   283004.5491   713273.8329 286.0091
10025078   207605.1720   700757.8791 370.9769
10025079    66639.9673   739044.7473   7.4667
10025080   -68950.7809   501726.8690 -49.8564
10025081    94864.6210   692070.4807 427.5448
10025082   118094.7286   276438.0009 -24.0382
10025083    -8683.7985   683608.2347 418.4033
10025084     -179.6358   879684.1535 444.7989
10025085    61577.2998   533316.0364  69.1150
10025086   275032.6275   580938.9522 382.7615
10025087   225772.2040   683571.4752  95.8374
10025088    16546.1648   648403.3738 173.7330
10025089    20435.4058   597664.8788 218.9040
10025090   -21738.0530   306808.5390 -44.5972
10025091   315639.4574   592220.1645  43.0815
10025092   126788.0918   429889.9406   5.2553
10025093   296038.3832   892228.8675 444.3430
10025094   100404.8455   571920.9021 154.3278
10025095   -71844.9129   476760.3582 -92.8879
10025096    73852.2825   491985.4546 288.7627
10025097   109817.1552   470528.5964 195.9969
10025098   140393.4432   860438.7119 189.4568
10025099   132983.5569   448846.7278 -75.5259
10025100   244685.1977   826460.0590 274.6569
10025101   -64344.0859   482166.0112 284.4116
10025102   173142.9249   398934.5666  59.3846
10025103     5665.1557   333099.8759 384.7254
10025104   -65187.4945   528566.6343 285.3319
10025105   298313.0235   433019.8563  51.9545
10025106    42013.0610   339582.1181 349.8813
10025107   248548.6498   304717.5401  67.9322
10025108   -35480.0904   733287.4000 299.7047
10025109    75282.3905   316871.4379 403.7459
10025110   249557.1809   755001.2844 186.4664
10025111    81225.1979   769692.9777 331.4578
10025112   -27782.4416   257482.1442 384.3274
10025113    22232.8999   761442.0761 124.8936
10025114   281580.2566   811758.3180 353.6176
10025115   308553.3426   334016.6487 326.7378
10025116   264857.2565   457773.0642  73.2236
10025117   175701.1706   673084.1877  40.6944
10025118    69903.5635   314925.7301 -20.0910
10025119   219580.2788   263553.9750 -46.6264
10025120   213298.7415   237397.4922 334.4270
10025121   -11056.6615   770827.7390 270.4621
10025122   187085.4750   294565.8059 261.2434
10025123   250997.8851   542158.7956 -40.7933
10025124   265437.6384   801633.4641  70.3096
10025125   -20894.3491   493241.0815 -29.8406
10025126   102510.8047   436097.3335 -87.0724
10025127   304487.6208   627678.5740 143.6342
10025128    -9575.3198   741513.7985 -40.3506
10025129   -61459.9957   764574.1694 322.1203
10025130   181481.0878   720153.0988 257.6883
10025131   -62761.3529   467317.6640 371.1816
10025132   -45047.2559   551247.6359 -46.8227
10025133   278698.7135   293988.1134 147.1107
10025134   140412.3342   280482.3464 402.2577
10025135   296526.8726   238534.7816 167.7831
10025136   236794.9871   314732.3645 452.4153
10025137    40638.5769   518361.9598 388.5673
10025138   225723.3305   303042.6061 271.7157
10025139    51454.4913   750340.4175  79.8353
10025140   185642.5646   839667.0532 337.1899
10025141    25590.4611   742978.6601 -51.3998
10025142   130581.1062   456464.9133 255.7771
10025143   178796.4327   798895.7191 233.6097
10025144    47386.4757   636469.8419 213.8367
10025145    43303.0418   599274.2504 154.9968
10025146   295928.3067   754879.8221 256.3616
10025147   105845.0537   809588.4530 205.5939
10025148    15266.5307   526995.7301 222.2591
10025149   196948.2715   307471.0306 -55.2785
10025150   230447.0547   440099.7885 168.5593
10025151    -5685.2422   740905.7691 -53.8789
10025152   224560.2741   606184.2790 392.9227
10025153    64898.9129   862568.9921 293.7122
10025154   -11900.3577   680281.2927  67.0462
10025155   225090.9553   647000.4241 340.1746
10025156   -35655.5464   629531.5468 354.2152
10025157     4090.0580   665425.5228 244.7193
10025158    56431.3172   544505.1219 346.9187
10025159   135200.4625   786942.4713 263.6103
10025160   166934.3425   511943.4517 210.9735
10025161   254667.8811   265363.4463 413.8270
10025162   176457.9421   436218.2118 260.1247
10025163     1643.8921   731739.7663  35.6761
10025164   -74360.9372   407857.0556 133.7335
10025165   -74796.0637   377759.4823 -49.4967
10025166   152217.1060   537197.8239 398.5964
10025167   -43324.4679   445485.3236 158.4625
10025168   -14349.6980   737012.3196 338.5896
10025169    50340.6822   445594.7595 351.1691
10025170   305175.8807   584520.8648 104.4283
10025171    45506.1268   836193.8732 -53.8451
10025172    44761.5017   418397.7599 203.0439
10025173   145144.0706   435427.8909 -88.8673
10025174   276954.0112   383841.0511  83.2313
10025175   316573.0947   365878.0211 389.5405
10025176   253785.6706   831228.9908 315.4743
10025177    18254.1209   857146.4872 396.4554
10025178     1498.8496   559185.9946   2.3541
10025179    67556.7422   418990.8068  84.6519
10025180   213099.2126   223596.4614  -8.0110
10025181   294862.3780   599839.8026 117.6894
10025182   241398.3196   263876.9337 196.7132
10025183     8966.9095   492896.2079 340.8532
10025184   305575.4908   229436.3391 132.4977
10025185    95561.8225   518699.1386 285.7030
10025186    28852.5238   244651.7701  25.7044
10025187   227485.0922   419541.6447 211.9569
10025188   107919.8212   277333.7711  21.2983
10025189   -34451.3498   535901.9285  97.8563
10025190   -16712.2025   836547.6361 332.7264
10025191    73226.4052   781406.6776  27.8403
10025192   249310.4714   498086.7747 144.6054
10025193   121124.3464   599249.6102 135.8437
10025194   285691.2661   496295.1187 143.4745
10025195   -22351.7961   600500.4068 235.2532
10025196   224376.4507   820703.3119 172.6970
10025197    57968.4528   621956.5081 187.9128
10025198   311998.5530   364654.1874  32.8985
10025199   211048.8225   540955.2146  -7.1652
10025200   -41693.5261   514563.2996 283.6803
10025201   109070.1498   323107.4451 -90.3667
10025202   213521.5347   782113.1506 114.2786
10025203   -37185.6803   524470.4798  94.5406
10025204   203426.1846   679749.2930 138.0857
10025205   247433.3415   474861.8205 404.1997
10025206    30545.6139   295358.1339 263.2873
10025207   160177.0971   318219.6832  32.4423
10025208   313582.5606   813903.1993 387.8463
10025209   180766.8930   875752.1723  98.4285
10025210   159568.5798   794519.8902 401.7369
10025211   331603.1803   292489.4088 173.8339
10025212   139285.6632   601801.1529  83.7941
10025213   -34841.6174   379478.2531  96.1868
10025214   297777.7146   509107.9685 439.6929
10025215   261806.8902   816444.0520 446.6809
10025216    49271.8352   422211.2624 258.2904
10025217   -61247.8435   756466.9812 191.8631
10025218   189983.9386   852918.6953 -57.0684
10025219   -18100.6959   689444.0493  33.8826
10025220   199699.3808   607223.8895 203.1724
10025221   260329.8683   887410.3166 224.5689
10025222    27563.7389   679079.2383 -48.6876
10025223   110700.9097   749164.7048 -17.2382
10025224   325296.8106   553321.8345 275.6111
10025225   -70704.1378   455983.9865 156.1050
10025226   172056.9671   549752.9610  17.3071
10025227    34423.1331   864060.2044 186.0293
10025228   165727.8990   700540.9547  61.1408
10025229   333441.2602   458460.8163 347.4078
10025230   314140.2613   556686.5051 -62.8042
10025231   193945.4465   437323.8782  -2.7833
10025232    11502.7117   276097.4212 323.7935
10025233    62446.1233   579426.4311 325.3469
10025234   -54688.7829   611469.0693 144.1699
10025235    -9107.7191   540560.0679  -0.5495
10025236   333903.0468   257797.1298 163.3151
10025237    91285.0492   518364.5442 272.2418
10025238   155893.8953   232274.8330  19.5985
10025239   140520.1840   291127.7088 291.1123
10025240   -36053.4801   347542.1157  19.1433
10025241   -44283.5168   426947.8170 357.5252
10025242   180752.2411   834022.8837  79.2693
10025243   197384.8802   310426.3306 111.0790
10025244   325353.7157   340848.0273 240.6758
10025245   212192.3816   891156.9926 282.5630
10025246   185779.1361   586857.1308 176.0190
10025247   189441.4976   694690.2620 141.4961
10025248    74796.7061   848814.6573 304.8152
10025249   116627.7814   352377.7968 292.1601
10025250   272430.8846   572555.7977 455.6236
10025251   213682.9133   724804.2854 426.8456
10025252   213227.8062   440078.2701 -42.3545
10025253   312509.6374   697348.0559 162.5318
10025254   190826.4441   247787.5045  79.7924
10025255   229305.9680   309370.1050 -27.1863
10025256   263293.1807   645851.6972 103.9678
10025257   -48283.4561   431716.2202   9.9943
10025258   -29533.0090   686508.6337 426.4394
10025259    81349.3807   445656.4134   4.1234
10025260   121390.8194   241849.9817 216.2500
10025261    12278.4071   510033.2827  81.0229
10025262   -13000.5927   396246.0541 390.7192
10025263   -32073.2810   342870.0583  37.6846
10025264   148574.4856   381940.5620 261.9866
10025265    68532.8334   492493.3676 153.3286
10025266   261077.0631   328445.8496 193.3908
10025267    87323.9392   375172.7495 -83.0746
10025268     2476.8481   802823.5368 -16.3200
10025269   182018.8896   663363.6380 344.9253
10025270   167473.3882   769795.0780 203.9059
10025271   137503.0247   733800.3924 250.3218
10025272   149305.2138   458807.4699  28.1968
10025273   223842.4750   244476.9602 -48.7204
10025274    60448.1062   244396.0728 350.9386
10025275    51497.1100   271965.4480  17.0999
10025276   149360.7018   613312.8406   4.0654
10025277   -10548.2494   804405.6829 305.0440
10025278   281162.5839   413420.5092   1.7682
10025279   175630.8667   656685.4243 111.3702
10025280   -52998.3216   755651.1588 223.8804
10025281   220025.4466   844625.9290 -61.0410
10025282    95143.2734   567992.0348 232.5166
10025283   109067.2623   239032.4959 254.2893
10025284   -65861.3197   574915.9729 -91.2271
10025285   -29403.9158   626251.6193 272.3259
10025286    19289.2832   772637.9226 381.1603
10025287   193808.3901   431265.4649 416.7462
10025288   276021.1307   597300.5194 -73.8901
10025289   199901.5009   625498.6813 426.8197
10025290   233502.1154   811749.8633 330.6533
10025291     -829.2197   712955.6066 138.7799
10025292   311388.7680   313951.9885 -63.4013
10025293   250243.5414   857052.0397  55.7990
10025294   298441.1704   537001.5493 -55.6246
10025295   131158.3017   697702.5283 224.0572
10025296    61237.3111   748384.2972 -53.7480
10025297   200219.1205   755686.5760 317.5286
10025298   -20470.1872   662793.3464 225.4701
10025299    65235.4742   433289.9882 316.8176
10025300   273691.4247   756972.6560 301.1702
10025301   231572.7015   289204.2862 143.6917
10025302   -43518.7057   463837.6935  62.9212
10025303   -27546.1735   340304.1112  81.4965
10025304   109077.9412   245618.5492  58.4767
10025305    81541.6877   393236.3614 -78.1184
10025306   -37155.4865   471326.3538 132.0321
10025307   279288.7118   833837.1988 -74.5157
10025308   276176.0841   717745.6802 396.6146
10025309   202919.4359   436781.2163 373.2382
10025310   222542.8474   815390.3930 283.0323
10025311   161263.1239   662028.9857 135.9654
10025312   -24384.3746   399660.9511 198.3652
10025313   152569.7604   264094.7985 399.9519
10025314   314853.9203   344337.1772 370.7289
10025315   242367.5678   697291.7480 306.6124
10025316    69955.3579   255332.7849  -7.8624
10025317   284381.6945   539578.4575 360.6676
10025318   236129.3233   528996.7769 336.0578
10025319    29171.7707   641167.1590 322.9530
10025320    12185.4768   388015.2092 433.6526
10025321   282445.6757   723882.7774 428.6219
10025322   164540.3957   342018.8438 138.8298
10025323   216796.7843   583645.6826 386.0985
10025324   152028.3364   451654.2956 294.1737
10025325   -20186.1708   750761.0671  98.7940
10025326   -46190.6268   836073.1120 -40.3606
10025327    49196.2301   413379.2888 218.0764
10025328   233503.4613   713904.5576  69.0532
10025329   151009.3352   305976.3379 286.7350
10025330    92106.4582   416521.6305 178.1263
10025331    21094.7441   333767.4204  -6.2157
10025332    62152.1859   717209.4863  75.2305
10025333   300966.7107   844072.4630 -66.1721
10025334   189482.7903   666054.3861 316.7190
10025335   163080.1850   593227.5245 333.0056
10025336    24690.9739   691956.7579 306.6135
10025337   268309.4645   770466.6850  17.9206
10025338    23322.9694   237425.5936 -22.2396
10025339    15463.3960   871544.4994 102.7450
10025340   -10300.6574   533080.9981  38.0519
10025341   255357.2304   859705.9976 444.3011
10025342     7428.0843   312553.8140  41.6770
10025343   180348.4580   745961.5785  32.9586
10025344   299481.7424   815087.6318 441.0270
10025345   114602.8447   725950.5802 196.5203
10025346    25640.0394   316031.6368 148.4458
10025347   316222.1984   455338.0765   6.2101
10025348    75744.2069   481228.6347 249.9218
10025349   285525.4649   457923.1560 148.4603
10025350    64269.0637   385756.5002 412.0332
10025351   101919.2589   780503.7269  49.4734
10025352   135775.0699   227674.2955 156.0356
10025353   235398.4283   879849.9027 345.1630
10025354   181061.6543   365717.1640 319.5419
10025355   259418.4563   608054.7726 344.0612
10025356    41675.3228   807043.4513 388.6877
10025357   -56646.8945   266596.6007 307.0534
10025358   188052.4322   889619.1084  37.0892
10025359    69085.4411   509092.5189 383.2649
10025360   234825.0967   561553.2692 233.4539
10025361   262480.9270   326192.8662 386.9226
