point_id  latitude        longitude    height
20025641  51.652458219    7.848450237   39.9407
20025642  50.500507573    3.607197577  375.2732
20025643  54.350199666    3.045780432  280.8001
20025644  52.567623781    3.426503538  423.4070
20025645  51.899917478    6.841340141  465.8281
20025646  50.829076457    4.082960242  470.4932
20025647  51.060197081    5.511609753  140.1322
20025648  52.337271766    4.410422851  419.4218
20025649  50.275046354    2.888467718  332.7385
20025650  53.255827515    5.525065554   79.3226
20025651  54.064243307    5.662251793   69.5892
20025652  54.879454412    6.730057844  477.7993
20025653  54.979711772    3.194632024  221.9764
20025654  54.291157916    7.209964739  172.2933
20025655  52.470082110    7.333346294   81.6483
20025656  52.795283764    4.481574977  370.5512
20025657  51.846617170    3.716519314  150.3415
20025658  55.037040463    5.826722255   87.3878
20025659  51.865134945    7.672155304  103.6981
20025660  55.747883329    2.104883152  345.4703
20025661  52.380074010    3.096732903  231.1305
20025662  54.882210951    3.302444316  181.1678
20025663  51.385832873    4.284410159  378.7161
20025664  52.504155367    3.737163870  274.3378
20025665  54.065496882    5.940944459  319.5652
20025666  50.436652420    2.259253778  177.5715
20025667  54.714403744    3.222141098  401.4931
20025668  54.151996609    2.671004455  371.6172
20025669  50.872733734    6.568853382  -32.6830
20025670  51.705633540    4.115814730   45.2543
20025671  55.197184662    6.153961995  237.0564
20025672  54.641582661    5.354706632   92.1899
20025673  50.673277575    4.980524991  -36.3615
20025674  54.005035507    5.251413524  483.2581
20025675  51.350805193    6.835989548  172.8295
20025676  54.752380826    3.350525489   48.1036
20025677  55.944201366    6.865822317  134.2720
20025678  55.629442916    7.024525374  491.7645
20025679  55.970343063    6.028134974   13.0966
20025680  54.283054400    6.523475869  -20.0815
20025681  55.965828669    7.813819861   79.0981
20025682  54.909297685    4.912575379  237.2244
20025683  54.599975956    7.486786239  428.2950
20025684  55.990830262    6.238005262  122.9814
20025685  53.452423872    2.767393039  447.1630
20025686  50.624130915    4.320288900   62.1562
20025687  54.449288724    7.018148763  228.1600
20025688  50.804581737    4.829493102    0.4145
20025689  55.228477533    5.596994019   46.2762
20025690  50.953844435    6.235855662  145.8294
20025691  53.301079319    2.882831657  -17.3937
20025692  53.876202266    6.599037239  181.8380
20025693  50.816002541    7.114889147   10.7676
20025694  50.081915910    7.958780014  143.3565
20025695  54.737383226    5.388025429   74.0747
20025696  51.976820683    6.407779720  231.0884
20025697  50.925206836    2.293466850    9.7414
20025698  55.183377728    2.984168725   -6.6850
20025699  50.661659118    4.097831103  -39.2957
20025700  50.232499455    3.698245363  131.8894
20025701  53.065282792    2.499947039  444.9303
20025702  52.604149470    6.573156036  135.2196
20025703  52.013853353    6.910370363  490.8533
20025704  53.997086824    4.121305970  272.4094
20025705  54.791462117    6.428920109  150.5981
20025706  52.075483953    6.416677737  197.1572
20025707  50.560433404    4.403507814  476.1989
20025708  51.687204446    3.018431005  -41.9654
20025709  55.456720698    2.311626323   25.5708
20025710  54.344133372    6.475813366  389.5732
20025711  54.510266146    6.773765325   10.5648
20025712  50.505836175    2.268186152  328.8119
20025713  53.085068983    5.346641366  176.8475
20025714  50.225689185    3.099975944  471.8139
20025715  51.078628777    6.266487153  478.9130
20025716  53.701372134    7.443926189  378.1316
20025717  50.216279022    3.312622914  480.7174
20025718  52.273607610    2.647134130    9.7171
20025719  54.105498131    3.328179061    0.7256
20025720  52.851904406    7.636172881  381.4378
20025721  50.510812290    5.346958356  465.3572
20025722  50.585686999    2.828652020  495.2850
20025723  54.787831957    3.753062866  246.6933
20025724  51.457162257    4.197077940  -45.6793
20025725  54.989514080    4.104641949   87.8471
20025726  51.886788388    6.520674663  186.4970
20025727  55.254304565    2.862661277  278.7298
20025728  53.106197843    4.578647482  314.1949
20025729  54.459813596    2.059953587  354.7461
20025730  54.768490442    7.923545264  240.0176
20025731  52.134462015    3.280073242  132.5668
20025732  50.306948180    2.164021751  177.7713
20025733  55.991153554    5.286372820  224.1744
20025734  53.463858007    3.608147505  108.1404
20025735  55.860738684    6.122079729  116.3135
20025736  55.809996025    2.791207771  228.3235
20025737  50.697425773    2.461576380   94.8354
20025738  51.990334697    3.440062761  178.9146
20025739  53.005079087    5.039378746  -15.9842
20025740  51.038663718    3.312162123  391.4833
20025741  50.491914944    3.898860801   15.6972
20025742  55.743019592    2.247992700  269.4568
20025743  51.483447030    4.714688094  466.0169
20025744  50.916345505    6.032732405  419.2117
20025745  50.240428753    6.286916951   90.2387
20025746  52.182894349    6.075451553  198.6352
20025747  52.440780276    4.488039480  361.3633
20025748  55.416196787    7.051895616  152.6227
20025749  54.256133947    3.414887502  332.4110
20025750  55.560596787    3.788278157   79.3533
20025751  51.581599725    7.467623209   39.2133
20025752  51.650521256    4.120503904  105.0924
20025753  50.416899964    3.272111834  218.5066
20025754  51.318850811    5.970119328  193.7362
20025755  51.975005530    4.137325212  -36.8613
20025756  51.038832803    7.289099764  479.8545
20025757  53.670162687    3.596281218  -34.0003
20025758  51.945985060    6.480705024  317.4381
20025759  50.476880190    5.188906656  103.7319
20025760  50.543891352    3.060809908  337.9267
20025761  50.149264049    5.968142502  195.4146
20025762  50.886113563    3.233961773  312.3942
20025763  52.544632586    2.761210915  458.5478
20025764  53.045820212    3.681623607   62.3664
20025765  51.235875653    6.106555473   96.3517
20025766  52.314418822    4.250032360  371.1240
20025767  53.918456580    7.649628742   70.9934
20025768  52.280410442    3.699543439  263.1574
20025769  52.101358897    5.798617587   79.1837
20025770  52.825804288    2.301852350  237.0106
20025771  51.767516199    5.267337326   63.9847
20025772  52.208870901    3.928936057  251.5506
20025773  50.513266896    6.197973993  210.4516
20025774  52.715362374    7.405109843  221.5472
20025775  54.722224138    4.929741869  119.1014
20025776  50.131566211    2.954172861  255.9827
20025777  50.857379724    7.665842643  157.7242
20025778  53.753026347    3.691375477  332.9079
20025779  53.254406892    4.843713114  200.5314
20025780  55.298002395    4.993446715   42.6977
20025781  54.695071838    5.422961393  181.4007
20025782  53.550167598    3.471353209   -5.9030
20025783  53.103817720    6.472673500  358.0039
20025784  52.721920501    4.626683884  224.6826
20025785  55.166210128    3.292516669  442.3561
20025786  52.785271628    3.927214410  114.7799
20025787  54.226132985    6.576787604  176.4198
20025788  53.110218147    5.362192995  497.7115
20025789  52.767034193    7.133550839  289.8837
20025790  51.207537734    2.617138309  120.0751
20025791  51.195193176    7.254238811  156.8622
20025792  52.753604899    3.757839408  309.3693
20025793  54.397396914    7.006635326  186.7925
20025794  51.970391515    5.350989065  180.8430
20025795  51.152440059    7.419097728  427.2355
20025796  54.141075430    4.619413929  246.2970
20025797  51.424923459    2.459825537  382.4137
20025798  51.287253530    2.482891167  326.8113
20025799  54.696140632    5.377705614  115.9546
20025800  55.449404410    3.963216648  390.9688
20025801  50.301108256    4.893904045  455.3313
20025802  54.668073233    6.193858115   43.1084
20025803  55.246857872    6.238943889  122.6651
20025804  55.032189082    4.877558869   -5.9961
20025805  53.742089487    6.309645426  182.5307
20025806  50.140490741    2.875195711   39.7418
20025807  54.519008029    2.202420215  451.1374
20025808  52.052143964    4.728561139  280.6465
20025809  51.546049068    7.348835504  391.8321
20025810  53.386211866    4.075390892   47.9152
20025811  51.245103438    4.775483630  379.5848
20025812  55.615298917    2.494786069  140.2771
20025813  54.008165296    6.071848865   22.0657
20025814  52.023288819    5.791956333  439.2293
20025815  50.289697689    3.697186547  -31.7718
20025816  50.400218051    7.522578811  306.9077
20025817  50.207616284    6.064135805    5.6296
20025818  54.698228783    6.443093104  427.1989
20025819  50.687058770    2.779175391  -17.6240
20025820  50.523221700    6.163473025   83.6039
20025821  54.956374018    3.152323092  153.6823
20025822  52.422753273    3.715993995  445.3549
20025823  51.204519785    5.527932005   66.1491
20025824  51.887804271    3.774947211  -30.9018
20025825  53.769464450    5.020299443  -17.1372
20025826  54.695780416    7.478932010  276.4601
20025827  50.568186866    2.505895875  243.0065
20025828  55.574316016    6.305341794   88.5851
20025829  53.558479716    3.288205240  450.8103
20025830  54.768477079    3.492322581  226.5825
20025831  51.548306522    4.590027153  321.1761
20025832  51.175135900    4.399674591  -15.7141
20025833  53.042122578    6.016997432  401.2061
20025834  50.102494733    4.331216062  270.2836
20025835  55.368377179    2.862191743  442.2355
20025836  52.043736182    6.987556038   88.4714
20025837  55.229475427    3.797464782  417.8493
20025838  50.371785849    5.827611967  238.8625
20025839  55.613007073    2.777533336  454.6638
20025840  54.932836283    3.140225143  331.8345
20025841  50.869927718    5.699153981  379.9655
20025842  53.970824654    5.156416308  146.1347
20025843  50.758004466    7.923694671  -35.1009
20025844  52.819081327    2.522223067  172.4746
20025845  52.434998177    2.934245322  239.0746
20025846  51.450005128    6.927192914  -44.3520
20025847  52.147665913    4.949457690   36.3205
20025848  50.709631196    5.803638112  306.1531
20025849  50.250233009    2.060543903   86.8850
20025850  50.440401298    5.947086824  157.3340
20025851  51.038860848    3.441262508  283.2183
20025852  54.955680313    7.400798805   14.8133
20025853  54.920770607    7.446370581   20.0386
20025854  52.212761314    5.752639497  422.8615
20025855  53.852253101    3.669170572  199.0455
20025856  51.454020818    6.955890809  436.1251
20025857  54.726219192    7.967659127  208.0147
20025858  52.412543617    6.851940612  481.4903
20025859  53.672145238    4.669160344   79.3334
20025860  50.674592204    7.947028960  278.3665
20025861  52.844824914    6.696144548  202.7903
20025862  51.297006510    5.863204214    5.0255
20025863  54.261106353    3.369842717  101.0076
20025864  55.489864727    5.706285197  199.4114
20025865  51.650317256    3.352852927  400.4987
20025866  55.589722188    4.972095233   28.7028
20025867  50.835417798    6.133974604  276.5702
20025868  52.778601357    3.728645571  327.5568
20025869  50.746985365    3.384759026   30.5438
20025870  50.369967003    4.642176842  124.7408
20025871  52.547491544    6.928653898  292.8355
20025872  55.351159281    6.252719387  -17.5503
20025873  54.749940827    5.518592516  211.5188
20025874  52.069023310    6.142070843   28.9482
20025875  50.657487807    4.892787885  334.4862
20025876  55.233192779    2.329340635   62.4134
20025877  55.476523213    2.600155124   21.6958
20025878  54.391497845    3.395906049  377.7390
20025879  55.669006394    6.485982224  128.3834
20025880  53.505445109    6.522263170  228.5349
20025881  53.597703195    2.190166990  360.5819
20025882  52.009036840    7.972179374  149.2454
20025883  54.676398486    2.017843099  126.0824
20025884  53.667088931    6.044101864  122.2683
20025885  55.034921378    5.803962664   93.0721
20025886  51.685684550    3.994821281  266.5731
20025887  51.401067100    3.889066006  118.0169
20025888  51.081991420    6.758730741   -3.1815
20025889  52.149780603    2.595545854  398.9992
20025890  51.575631077    6.330002691  239.2712
20025891  52.969488397    2.251501774  355.9240
20025892  54.292371094    6.447809938   25.2988
20025893  55.227082751    5.070422936  408.3764
20025894  50.467517204    4.286537687  434.6788
20025895  52.263814550    6.672959856  287.5553
20025896  54.501551094    5.775458621   56.9131
20025897  50.608090166    3.707270714  393.9561
20025898  53.824627589    2.898992986  496.9752
20025899  52.398765455    5.416124787   -5.8668
20025900  51.509483542    6.535846767  178.4542
20025901  54.850029975    6.090356212   39.5176
20025902  55.704084813    2.680316676  -21.8162
20025903  50.506287985    5.455048533  399.0191
20025904  51.773974316    6.974578947  233.8778
20025905  50.674339099    2.983767062  208.9597
20025906  55.116215627    5.741830843  167.7389
20025907  51.031355417    6.467359141  203.8473
20025908  50.465984811    2.992463986   27.2125
20025909  51.368598163    5.313763609   64.2058
20025910  52.804828988    6.209068884  303.9296
20025911  52.131135231    4.762895977   51.3929
20025912  50.671561714    7.487431608  129.0905
20025913  54.754603912    4.405000240  229.3247
20025914  53.946910892    2.823376220  187.1341
20025915  52.469989653    6.637071473  -18.1003
20025916  53.220308672    6.013528357  252.7729
20025917  54.968884050    3.320071537  -34.7370
20025918  51.716123453    7.720166108  491.9972
20025919  53.089774085    2.522083394  431.6875
20025920  52.019263591    5.558117091  224.6788
20025921  54.027744614    2.412585462   -0.9711
20025922  52.708719284    2.739138528  421.2900
20025923  52.508262240    4.969304149  202.6238
20025924  51.813032249    5.445735655  110.9385
20025925  53.518466211    5.912700432  155.1823
20025926  51.959286959    5.887333262  115.0220
20025927  52.304822053    6.828906771  319.6993
20025928  53.389881876    6.521426318  116.4443
20025929  52.117920756    4.704794298  494.6634
20025930  54.797797869    6.622343050  309.7089
20025931  51.786864071    5.820684377  204.6640
20025932  55.550693590    6.587478731   24.1463
20025933  54.494028196    2.945380207  265.7699
20025934  55.820547235    6.029006256  367.5976
20025935  51.656930128    6.474830861  450.1375
20025936  55.543056092    2.825474807  -27.7428
20025937  53.685618590    4.942259904  -19.6034
20025938  51.830010819    2.074131439  406.9553
20025939  52.549356643    5.906204474   58.4657
20025940  51.495123325    4.463536682  206.6585
20025941  51.788726071    6.996001985  450.5900
20025942  54.029332079    6.082302243  242.7839
20025943  51.208505681    4.895209359  262.3552
20025944  53.875312734    2.685298823  465.1658
20025945  53.642749638    7.433060343  150.0887
20025946  54.634324267    6.547423967  -28.0026
20025947  50.932949973    3.493872307  412.7406
20025948  50.935210321    6.212851935  444.4526
20025949  52.991989219    5.341844822  414.5109
20025950  50.365085136    3.735026835  442.0357
20025951  54.713407666    6.271680631  135.7289
20025952  54.651637669    2.116194865   23.6654
20025953  53.239979346    5.103702930  370.0001
20025954  52.119195943    2.743373535  349.3314
20025955  51.832968510    2.866806088  144.6375
20025956  53.969128316    2.914224289  393.0500
20025957  54.705139335    2.528926928  302.6445
20025958  52.480807035    5.468079168  461.8756
20025959  54.178487172    5.282952113  122.3943
20025960  55.150954992    2.782314090   87.8891
20025961  51.155220816    3.544840419  395.7949
20025962  51.544962502    6.440543826  316.9336
20025963  51.622449028    7.555432581  490.2873
20025964  54.251852897    3.447226084  305.0964
20025965  53.561969240    7.202860385   85.9166
20025966  54.655523067    3.259094164  456.3693
20025967  53.416204956    7.160940142  489.1345
20025968  55.221879586    7.321467385   53.2249
20025969  53.022376920    6.672593530   12.7567
20025970  52.999014270    4.132445165  166.4682
20025971  50.819179299    6.090406270  120.2930
20025972  55.731646434    7.496597127  156.4171
20025973  55.731065821    2.643078419  352.4644
20025974  54.319074257    6.700798219  381.7749
20025975  52.484544301    3.822989571  473.0608
20025976  55.596093552    2.362244723  236.5753
20025977  50.029508394    5.440339069  409.6557
20025978  54.060629706    7.006704216  219.7046
20025979  52.980573056    2.275526716  254.7003
20025980  51.798001704    7.813913849  465.8053
20025981  53.688613418    7.593581518  105.8626
20025982  50.522781260    5.634474125   66.7098
20025983  52.851750601    5.046678471  108.1202
20025984  51.234839143    4.643776615  347.9187
20025985  55.572912014    5.299225204   22.7940
20025986  51.119368652    5.748905298  -13.0972
20025987  53.289507074    3.947012841  449.3880
20025988  51.140576696    5.844596155  343.6928
20025989  51.285064111    4.136977330  463.4651
20025990  51.872865786    5.057515619  201.7772
20025991  51.769124672    5.704100868  402.0027
20025992  54.288013327    6.402188854  358.6202
20025993  51.228969784    3.257145067  101.0840
20025994  50.561008248    7.389749839  155.6309
20025995  50.838485353    4.402632596  154.0203
20025996  51.258703078    4.971197451  313.0150
20025997  54.664733896    7.805112382  350.5561
20025998  51.592805709    2.365055645  420.2270
20025999  54.541591014    2.902745570   24.3948
20026000  50.521770304    5.704566259  -44.2191
20026001  54.754919102    3.062439253  107.4084
20026002  54.218081884    7.736812494   82.9111
20026003  52.015040098    4.969448388   74.3451
20026004  54.557511656    6.605940136  301.0597
20026005  54.866573077    4.879748095  275.0448
20026006  54.594306787    2.572793106  427.8288
20026007  54.634391773    3.681591308  321.0685
20026008  51.780546278    3.255109946   95.2609
20026009  54.689863394    7.417449624   50.5429
20026010  54.738629394    4.220067714  299.9112
20026011  52.508376824    6.941452717  485.1236
20026012  50.373881681    6.698415329  202.3325
20026013  54.912862511    6.670378387  230.7477
20026014  50.555577122    7.476813462  450.9689
20026015  51.260502323    5.459594147  468.2348
20026016  55.510631486    2.896293190  359.4759
20026017  50.704645927    2.093138074  201.4433
20026018  52.922504471    4.012976985  194.7618
20026019  54.297043564    4.750700809   40.0429
20026020  54.979318649    3.560020265  -34.4328
20026021  50.986829817    3.890718422   27.1759
20026022  54.796036747    4.241949659   89.5417
20026023  50.120357292    4.300090233  418.0682
20026024  51.693775770    6.848043592  171.3035
20026025  54.459115377    5.991835378  223.0293
20026026  52.245793342    2.978293460  470.9906
20026027  50.057813313    7.702525134   67.6987
20026028  51.375577774    2.523978038   76.8178
20026029  50.687333650    5.845665664   67.5466
20026030  53.730601480    3.170415361  178.2866
20026031  53.222017282    5.860228058  373.7299
20026032  51.186642861    4.861425900  246.7214
20026033  55.792319626    7.338385990  379.4431
20026034  51.759620785    6.174035998  261.4255
20026035  52.640058865    2.376782674  -22.2046
20026036  55.342390932    3.059551417  398.4984
20026037  52.014768302    3.705913777  243.7893
20026038  54.002226431    7.844712427  350.9933
20026039  51.098699941    3.666405578  307.8075
20026040  52.564874211    7.468848888  495.4635
20026041  54.514057056    7.646378028  462.8683
20026042  52.482469708    7.992446371  315.3544
20026043  54.998410253    5.331006622   82.0246
20026044  54.039451218    5.788884671  275.1546
20026045  50.802933840    6.649947084  160.9248
20026046  50.958823827    4.480036706  133.1649
20026047  50.679472841    7.059000911  342.5787
20026048  53.395972916    2.158531981   58.3418
20026049  54.397751447    6.044045080  -49.2695
20026050  55.953202443    7.736352616   26.8621
20026051  53.203122196    3.593245211  328.5478
20026052  54.073617752    7.409711381  345.0024
20026053  55.621348730    3.779110059  420.7324
20026054  51.428390387    2.308879835  172.7051
20026055  53.396614063    4.641437793  -24.0049
20026056  53.210764462    6.880464142  210.0576
20026057  55.100944676    5.170072729  233.1451
20026058  54.308232889    3.332914049  165.0450
20026059  51.115967926    5.920309122  395.9338
20026060  51.800533999    4.882060057  346.8214
20026061  54.499783526    2.682773895  449.8512
20026062  53.185353871    3.763547703  362.1215
20026063  54.769437766    5.997010089  331.3235
20026064  50.127238633    6.242034440  175.3336
20026065  55.650669941    6.398087231  164.7024
20026066  54.393943593    5.912006315  309.5527
20026067  53.329583746    6.740626628  139.3014
20026068  53.531301482    2.900217019  479.6224
20026069  53.880886104    5.155494754  202.5626
20026070  54.720606076    6.602716994  227.3644
20026071  53.961236929    6.585196956  326.4180
20026072  51.714227509    7.737255086  135.0102
20026073  50.734580342    2.865536560  -21.3975
20026074  54.057441623    7.460654898  117.2181
20026075  55.460848886    3.890411664  397.3047
20026076  53.631654910    5.351049514   21.3687
20026077  52.900915800    3.827844658  141.8869
20026078  53.848341479    5.195361686  408.4436
20026079  55.587280914    2.811515552  413.2171
20026080  53.443754299    2.690196539  413.3582
20026081  53.488265989    3.888736028  227.2912
20026082  54.389123530    4.356602757  421.5200
20026083  51.366290154    5.612579255  184.3188
20026084  50.527944492    5.338040009  -38.6896
20026085  54.159265750    6.291737826  -41.9648
20026086  54.131964727    6.433035227  100.1834
20026087  52.160271043    2.759894896  274.1701
20026088  55.883714055    7.855752697  123.5225
20026089  51.378353651    3.855554613  416.3385
20026090  52.534209676    6.446664406  436.1838
20026091  51.192943151    2.406736499   -5.9790
20026092  50.071718409    5.722153974  408.1867
20026093  52.880695243    2.407671473  -48.1182
20026094  52.090725300    5.348145511  -36.6203
20026095  55.887167619    7.938691277  353.4679
20026096  50.635791222    4.989033520   39.9513
20026097  52.305213903    4.522171052  133.0843
20026098  53.618724641    7.062399947  164.4875
20026099  55.069921827    7.498684142   15.6685
20026100  53.538356799    3.849043088  284.4840
20026101  52.966984229    4.445260945  234.7871
20026102  51.486271911    3.286193879  141.3742
20026103  55.843271828    6.921862428  349.8531
20026104  53.704371147    4.289261072  414.2072
20026105  54.507652940    2.657532282  479.5622
20026106  52.736253958    2.291873956   90.9948
20026107  55.829347022    5.169235620  191.0060
20026108  51.085792749    6.970952084  412.9170
20026109  52.409470064    2.610414845  330.1405
20026110  54.718716586    5.234947903   62.6456
20026111  54.004429463    5.772309113  117.8512
20026112  50.725405577    3.998904069  419.7254
20026113  54.706639857    3.997705651   78.1209
20026114  55.984754694    3.983432890  241.1194
20026115  51.291958286    5.547367027   10.0561
20026116  54.560234558    5.934865075  240.4739
20026117  50.862757074    6.212076949  480.0823
20026118  55.164042286    3.109185537   89.3284
20026119  51.105715688    4.025788683  193.2341
20026120  53.800454018    2.941508983  288.5510
20026121  53.565731410    4.491679580  325.9622
20026122  55.129918827    6.368157430  412.8901
20026123  55.046886550    3.639261075  -15.6439
20026124  54.347080104    3.664946661   54.6655
20026125  53.670137991    6.232685962  347.4593
20026126  55.129871043    3.397757099  403.9426
20026127  53.086917168    2.170165529  -49.4389
20026128  55.067332325    6.788190741  321.3486
20026129  54.132475002    6.449521550   -6.3027
20026130  51.383086416    4.870552666  439.3563
20026131  51.871478562    6.780797933   68.6096
20026132  54.872983556    2.206315761  446.5868
20026133  55.850170302    5.504345033  444.8375
20026134  50.586076895    6.571669814  496.7188
20026135  55.433759024    4.628031966   26.8938
20026136  50.487251208    5.327498382  166.7708
20026137  53.914543766    5.785338998  399.1910
20026138  54.616954660    2.427647280  142.8784
20026139  55.741391977    7.842678435   38.9970
20026140  53.507091240    6.901880042  171.5442
20026141  55.744765463    5.393014907  491.0091
20026142  54.570790475    5.075232332  200.8427
20026143  53.689430013    5.298719286  386.0343
20026144  55.424279375    7.169521756  183.6017
20026145  52.424097993    7.849598360   80.7507
20026146  51.815328646    4.958765180  258.5564
20026147  50.137093337    5.771871345  493.4207
20026148  55.622601739    2.309564140   70.1500
20026149  51.436983034    6.232603005  417.7459
20026150  54.930783367    4.472273569    4.9601
20026151  52.824397148    5.437855129  336.6750
20026152  51.615003399    4.658093478  409.1635
20026153  51.807324338    4.228610561  473.5519
20026154  50.256704017    5.362580390  412.3920
20026155  52.695364116    7.455155342  265.0420
20026156  55.946249338    3.741185490  330.0830
20026157  55.152355899    2.444904496  267.5603
20026158  50.527272303    4.440676744   57.3943
20026159  54.882969620    2.756650924  499.9481
20026160  55.770960262    4.982744592  479.3561
20026161  52.086971928    2.714937927  475.8182
20026162  52.569385182    2.628273154  478.2838
20026163  55.742955001    7.124766056  230.2904
20026164  54.022939998    4.229010788  463.7229
20026165  52.558019907    2.985918371    9.8164
20026166  55.902750185    6.680979692  363.4936
20026167  50.730178203    5.290982908  222.0067
20026168  50.532538417    7.376071131  271.6392
20026169  53.277246272    2.284166264  345.7314
20026170  55.949818967    6.645965616  227.7936
20026171  54.761736494    4.001865701  209.8604
20026172  54.447838477    6.668795480  -42.7090
20026173  50.655077025    6.349854810  206.4712
20026174  55.252488755    7.562006725    9.6110
20026175  54.521854624    4.729321842  202.3035
20026176  53.841187843    6.364229432  390.8529
20026177  51.617556483    4.079068260  393.5738
20026178  52.373419489    3.959414006  203.8222
20026179  53.606184895    5.611599220  233.2457
20026180  51.669249133    6.482509767   45.7696
20026181  52.403569023    7.236352204  341.4993
20026182  52.922066844    3.134928552   66.0508
20026183  51.371904487    7.326891172  268.3874
20026184  53.013006319    4.729587213  203.3853
20026185  52.551796342    4.726093319   27.1095
20026186  51.110228655    5.960549421  -46.4650
20026187  53.325367180    6.947261790  352.7824
20026188  54.940022930    2.622776707  157.4009
20026189  54.770798701    4.142520466  287.9716
20026190  50.059785835    5.641822395   92.3301
20026191  50.107814768    2.204922751  130.7990
20026192  51.229659982    3.632090436  393.8036
20026193  55.211198626    5.440382401  103.8853
20026194  55.670950505    6.504472741  416.6735
20026195  53.156526117    7.745166775   -6.7330
20026196  53.814453198    2.203750658  161.8989
20026197  50.745958840    3.485674553  361.7246
20026198  54.378965958    6.910863859  -35.7511
20026199  50.700067035    2.643589578  490.8149
20026200  52.287313935    3.925406883    5.5564
20026201  50.274022779    7.562126594  449.8108
20026202  52.303193671    7.936255115  418.8894
20026203  52.906710173    6.486577389  322.3899
20026204  51.923845549    7.253670733  248.3911
20026205  55.079578714    7.777181708   38.9996
20026206  54.208970894    6.962257990  339.7671
20026207  55.325157170    6.192343684  397.5273
20026208  52.283447309    2.533433599   16.9550
20026209  51.569200613    5.783822588  456.1580
20026210  53.152627231    2.609939328  311.9627
20026211  54.730591451    7.487115618  221.9293
20026212  54.590807811    2.864068082  248.8802
20026213  53.382865819    7.224200494  493.6946
20026214  53.124656981    6.299145458  344.8344
20026215  54.023063959    3.548212658  487.3306
20026216  55.140747289    7.688539169  317.2842
20026217  50.985103029    6.308170547  368.3975
20026218  51.389449566    3.790758034  390.0132
20026219  52.168358320    2.148213103  182.1484
20026220  54.829478486    6.336749794  388.9459
20026221  55.977990242    7.687033475   91.2943
20026222  54.337209566    7.967986504  121.7705
20026223  55.245960277    4.970496361  199.9567
20026224  53.208646215    2.741392666  -29.6745
20026225  50.190630095    2.796357195  222.6067
20026226  52.288215147    5.343624357   86.9505
20026227  50.347913345    3.323922692   -8.2900
20026228  52.902310478    5.372515553  218.7295
20026229  50.672306374    2.245202157  390.9441
20026230  52.803470008    2.188564501  466.7907
20026231  50.544786159    2.740694292  118.9945
20026232  54.733611528    6.158838051  327.7324
20026233  54.592718742    5.447452612  224.0613
20026234  52.892615366    5.096824719  150.5348
20026235  52.545665739    4.346427660  242.7327
20026236  52.040298676    5.836559213  174.3917
20026237  51.241886723    5.820873794  394.4953
20026238  53.823163022    4.496920187   60.0971
20026239  55.855331475    3.223946492  197.4852
20026240  54.184023400    6.841841256  243.7317
20026241  50.845235169    5.773247696    6.7340
20026242  50.027088541    2.720798358    9.8507
20026243  53.830500237    2.956740110   12.2211
20026244  53.821281486    6.566136130  224.3527
20026245  55.986764734    7.983680227   99.8950
20026246  53.939918869    3.415926206  -23.3123
20026247  52.075389785    2.166820556  489.3729
20026248  54.636566571    7.265593342   25.2066
20026249  55.897418361    5.423826407  -11.6399
20026250  54.617584748    5.098910305  318.0542
20026251  53.019595005    3.572829099  479.0419
20026252  50.470638481    6.628393884  348.5457
20026253  52.079055198    6.714547246  416.5010
20026254  52.163131034    3.756571654  -11.1175
20026255  51.495233265    5.207149957  475.5157
20026256  50.704164849    4.771011059  293.8369
20026257  52.972930164    7.274655091   -9.0435
20026258  51.167978904    4.206266465  415.7464
20026259  52.118405510    6.012668559   16.7551
20026260  50.292566499    3.125444904   96.1517
20026261  50.913462962    3.942402756   82.0287
20026262  52.906066013    7.477728655  334.8325
20026263  53.282752735    3.128768445   -6.8136
20026264  53.012212693    6.081395340   71.8719
20026265  50.086616847    2.779275970  349.7274
20026266  55.809453815    6.517047889  339.9543
20026267  55.172970258    4.804856172  399.7355
20026268  51.303235258    6.075214951  203.2363
20026269  53.058575736    4.529465685  463.3732
20026270  50.363530616    5.618219115  454.9612
20026271  55.036833182    7.932339726  355.4812
20026272  50.899557483    6.967606216  164.2361
20026273  55.215799815    2.307114732  334.9674
20026274  51.869227691    2.139422428   64.0687
20026275  52.429194160    5.914082612  141.2880
20026276  51.595633421    3.557988760  233.8034
20026277  52.367867959    4.678844739   53.1807
20026278  52.349799241    5.985709232  219.8804
20026279  50.776877983    6.263882008   -6.2595
20026280  54.821036257    4.100750839   48.3910
20026281  50.563667909    3.167655372  319.8431
20026282  52.838761096    2.620756137   90.8943
20026283  53.607138782    2.408026654  194.8951
20026284  53.796083985    3.186882040  315.9686
20026285  54.365321346    4.840194320  119.2624
20026286  51.259348435    4.187050414   37.7306
20026287  51.846848232    2.286419030   10.3305
20026288  52.002110732    4.860680336   46.2088
20026289  51.002594525    7.195220219  350.0623
20026290  51.550066163    7.487982815   25.1173
20026291  55.959504756    7.612716584  353.7106
20026292  53.013120251    5.541659292  287.2052
20026293  55.494429335    4.473322703  496.7241
20026294  51.594344040    4.558014588  335.3713
20026295  54.657570183    4.208941085  162.4099
20026296  53.361294488    7.382689466  361.4900
20026297  54.241768677    7.119711728  -13.8138
20026298  51.307777175    6.551917371  258.8104
20026299  55.811496046    4.539993040   31.5271
20026300  52.947449991    2.521634877   46.5964
20026301  51.095481776    7.130030921  186.0234
20026302  52.188359702    5.817606242  194.6229
20026303  55.905394695    7.864550669  183.2537
